model,symbol,split,regime,direction,confluence,is_atz,pnl_r,is_win
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,3,False,2.0,True
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,3,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,4,True,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,4,True,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,4,True,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,VALIDATION,BEAR,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,VALIDATION,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,4,True,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,4,True,2.0,True
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TMPV,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TMPV,TEST_OOS,SIDEWAYS,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TMPV,TEST_OOS,SIDEWAYS,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_B (Rejection Conf),TMPV,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),BERGEPAINT,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),BERGEPAINT,TRAIN,BEAR,SUPPLY,2,False,2.0,True
